3.125499486923217773e-01,4.599823802709579468e-02,-1.130154430866241455e-01,-3.889976441860198975e-01,1.001808494329452515e-01,-2.715158164501190186e-01,5.695419758558273315e-02,-2.966988980770111084e-01,5.084089040756225586e-01,9.636160731315612793e-02,8.585239946842193604e-02,2.765506207942962646e-01,2.394857108592987061e-01,3.093015551567077637e-01,-1.896435767412185669e-02,6.036026775836944580e-02,2.980379164218902588e-01,1.173847764730453491e-01,4.132582247257232666e-02,1.988957524299621582e-01,-1.373807489871978760e-01,-2.949586808681488037e-01,-1.935838907957077026e-01,-2.027797698974609375e-01,6.809236854314804077e-02,-2.100668847560882568e-03,4.963664412498474121e-01,-4.858214855194091797e-01,-1.253215223550796509e-01,2.178391814231872559e-01,2.054985612630844116e-01,2.518253326416015625e-01,-2.059589177370071411e-01,6.653392910957336426e-01,-7.703950256109237671e-02,-4.420103430747985840e-01,1.502766013145446777e-01,2.357466220855712891e-01,1.127209961414337158e-01,-1.672938615083694458e-01
2.211223095655441284e-01,-5.197940394282341003e-02,2.128725498914718628e-01,-2.336709201335906982e-01,2.455898076295852661e-01,-8.159185945987701416e-02,-2.607889473438262939e-03,7.877130061388015747e-02,5.792958289384841919e-02,2.346369177103042603e-01,5.251044407486915588e-02,5.598919987678527832e-01,3.500838577747344971e-01,-4.920285940170288086e-01,-1.865102946758270264e-01,-6.879108399152755737e-02,3.891364037990570068e-01,2.060455828905105591e-01,-1.482486724853515625e-01,4.212160408496856689e-01,2.943705022335052490e-02,3.299676775932312012e-01,1.855217218399047852e-01,-2.499912381172180176e-01,4.034437611699104309e-02,-6.465517729520797729e-02,-5.645993351936340332e-01,-7.994154691696166992e-01,-4.089626297354698181e-02,4.230996370315551758e-01,-2.579295635223388672e-01,4.037456214427947998e-01,-3.878328800201416016e-01,-1.620679162442684174e-03,-2.036806941032409668e-02,-3.858597576618194580e-01,2.509747743606567383e-01,-7.075486779212951660e-01,-2.798563539981842041e-01,4.071449935436248779e-01
1.557309031486511230e-01,-5.426852777600288391e-02,-1.279846727848052979e-01,-3.935507237911224365e-01,6.845234036445617676e-01,-2.357459627091884613e-03,3.051389455795288086e-01,-3.208475187420845032e-02,-1.361014246940612793e-01,5.014224648475646973e-01,1.377703696489334106e-01,3.233921527862548828e-01,-1.075846329331398010e-01,-3.050430715084075928e-01,4.399943351745605469e-01,-4.511159956455230713e-01,6.424687504768371582e-01,-2.098783850669860840e-02,-1.018564775586128235e-01,3.008223474025726318e-01,3.096252381801605225e-01,3.254406154155731201e-01,-4.706244915723800659e-02,-5.424586534500122070e-01,1.424047797918319702e-01,4.546960592269897461e-01,1.734229624271392822e-01,-3.412801325321197510e-01,-4.125704169273376465e-01,-4.019164443016052246e-01,1.794186085462570190e-01,2.986540198326110840e-01,-5.959929227828979492e-01,-3.293508291244506836e-01,2.103208750486373901e-02,-1.215903162956237793e-01,4.969446063041687012e-01,-1.594357788562774658e-01,-1.749742925167083740e-01,-4.111391901969909668e-01
2.576457858085632324e-01,9.351520985364913940e-02,3.084859251976013184e-01,-7.202714681625366211e-01,5.343183875083923340e-01,-2.058418989181518555e-01,-4.572394117712974548e-02,-6.579960882663726807e-02,-3.841787949204444885e-02,3.313564360141754150e-01,-1.406863480806350708e-01,2.400136590003967285e-01,6.001808047294616699e-01,-5.863010883331298828e-04,-2.866222262382507324e-01,1.374812871217727661e-01,4.326152205467224121e-01,2.014723122119903564e-01,3.796726465225219727e-01,2.015728950500488281e-01,-1.381519436836242676e-02,1.671137362718582153e-01,-2.852726578712463379e-01,-2.940862774848937988e-01,-2.794526815414428711e-01,1.057790741324424744e-01,3.786180913448333740e-01,-3.404508531093597412e-01,5.041342377662658691e-01,-4.864244908094406128e-02,2.704013288021087646e-01,1.479563117027282715e-01,-2.171064913272857666e-02,3.859789073467254639e-01,-4.203496277332305908e-01,-5.186876058578491211e-01,3.703208565711975098e-01,-1.257331669330596924e-01,1.702987849712371826e-01,-5.030460357666015625e-01
8.669830858707427979e-02,3.905199095606803894e-02,9.826222062110900879e-02,-1.326107084751129150e-01,5.784403085708618164e-01,-1.754135638475418091e-01,1.033140644431114197e-01,-3.469762578606605530e-02,3.622229695320129395e-01,2.076147198677062988e-01,1.845303922891616821e-01,2.931952774524688721e-01,5.660049319267272949e-01,-2.334703058004379272e-01,2.605632543563842773e-01,-4.056933820247650146e-01,-1.770883239805698395e-02,-2.828286886215209961e-01,-1.532860845327377319e-02,-2.171305119991302490e-01,4.075538814067840576e-01,3.188829123973846436e-01,-5.447973012924194336e-01,9.137630462646484375e-02,-7.315041124820709229e-02,2.742908298969268799e-01,5.280877463519573212e-03,-5.366801097989082336e-02,-2.041199356317520142e-01,-6.220813393592834473e-01,2.334681451320648193e-01,2.842421531677246094e-01,-7.221142053604125977e-01,-3.373229503631591797e-01,-2.642449140548706055e-01,8.098965138196945190e-02,1.177156344056129456e-01,-7.211556658148765564e-03,2.674617469310760498e-01,-5.286892652511596680e-01
-9.602019190788269043e-02,-1.765929535031318665e-02,5.026438236236572266e-01,-2.751860022544860840e-01,4.600760638713836670e-01,1.414446383714675903e-01,-2.640592679381370544e-02,2.606661915779113770e-01,-4.005586504936218262e-01,2.702588438987731934e-01,-8.062191307544708252e-02,1.233136653900146484e-02,3.152162432670593262e-01,-1.329158246517181396e-01,-4.190166294574737549e-01,9.114859253168106079e-02,-3.401007503271102905e-02,1.665949970483779907e-01,2.444782853126525879e-01,1.074169576168060303e-01,5.305938422679901123e-03,3.737077414989471436e-01,-2.189844399690628052e-01,-1.848375424742698669e-02,-3.069989383220672607e-01,1.226641759276390076e-01,-1.025183573365211487e-01,1.702924668788909912e-01,6.418053507804870605e-01,-1.563855111598968506e-01,1.265570074319839478e-01,-7.171817123889923096e-02,1.990478336811065674e-01,-3.276582956314086914e-01,-1.459644287824630737e-01,1.745022833347320557e-02,2.207189202308654785e-01,-3.009292483329772949e-01,1.193132475018501282e-01,-3.285627067089080811e-01
-8.792161941528320312e-02,3.993409685790538788e-03,4.493623375892639160e-01,2.413939237594604492e-01,-1.203436702489852905e-01,-3.463343083858489990e-01,-2.139955759048461914e-01,7.840611785650253296e-02,6.751279234886169434e-01,-2.049210667610168457e-01,1.215134561061859131e-01,3.700793683528900146e-01,9.964992403984069824e-01,-5.549439191818237305e-01,1.608260273933410645e-01,-2.989582419395446777e-01,-3.296054601669311523e-01,-2.285282313823699951e-01,3.232744932174682617e-01,5.762478709220886230e-02,4.580393731594085693e-01,2.006942927837371826e-01,-1.404244452714920044e-01,7.686174660921096802e-02,-3.459304273128509521e-01,-2.097619324922561646e-01,-7.989135384559631348e-01,-5.071814060211181641e-01,2.108973413705825806e-01,5.441896319389343262e-01,-7.735935598611831665e-02,1.512418389320373535e-01,-3.852579593658447266e-01,-2.475836873054504395e-02,-4.641589522361755371e-01,9.232752025127410889e-03,1.554698944091796875e-01,-7.268426418304443359e-01,2.063891738653182983e-01,6.593362987041473389e-02
1.804641783237457275e-01,-1.029924228787422180e-01,2.390219122171401978e-01,2.175072431564331055e-01,-4.761846661567687988e-01,4.934940040111541748e-01,2.742540836334228516e-01,-9.228853136301040649e-02,-5.241829156875610352e-01,4.416017830371856689e-01,2.265947312116622925e-01,-4.219642281532287598e-01,3.517463207244873047e-01,-4.289332032203674316e-01,-6.949040293693542480e-02,-2.563948631286621094e-01,2.704930305480957031e-01,-3.190400004386901855e-01,3.876529633998870850e-01,-4.215107858180999756e-01,2.757134437561035156e-01,-1.894010454416275024e-01,4.465440660715103149e-02,-4.443444311618804932e-03,2.075177133083343506e-01,-1.078358739614486694e-01,8.892186284065246582e-01,4.087947309017181396e-03,1.629618108272552490e-01,-9.529623389244079590e-01,-2.441607266664505005e-01,6.682962179183959961e-03,-3.757533431053161621e-01,-2.905428409576416016e-01,-3.685464859008789062e-01,-3.625006973743438721e-01,8.191336691379547119e-02,-1.736575663089752197e-01,-1.358033120632171631e-01,-2.304300367832183838e-01
-1.153339892625808716e-01,-1.898681521415710449e-01,-8.606648445129394531e-02,4.557726383209228516e-01,-9.518592357635498047e-01,-2.139047086238861084e-01,-4.091325998306274414e-01,-4.470657184720039368e-02,-6.050812005996704102e-01,-1.501754671335220337e-02,3.746716678142547607e-01,-1.807326227426528931e-01,1.301690340042114258e-01,-1.497767120599746704e-02,-1.815863400697708130e-01,-3.680403828620910645e-01,1.627275496721267700e-01,-2.696850895881652832e-01,5.370359420776367188e-01,9.601810574531555176e-02,7.137931883335113525e-03,-5.728597044944763184e-01,2.358174175024032593e-01,-2.478161156177520752e-01,6.503866910934448242e-01,-1.954803317785263062e-01,7.958919554948806763e-02,2.093732655048370361e-01,8.326870203018188477e-02,-3.223971724510192871e-01,-2.137273699045181274e-01,-6.093528494238853455e-02,-2.871746420860290527e-01,-6.282320618629455566e-01,-8.482857346534729004e-01,3.838516771793365479e-02,-8.115829527378082275e-02,-4.367059171199798584e-01,2.756607532501220703e-01,-2.399512082338333130e-01
-3.246279060840606689e-01,2.728067636489868164e-01,2.270611971616744995e-01,3.087804615497589111e-01,-8.146350979804992676e-01,4.420265853404998779e-01,-4.090727865695953369e-02,2.526259794831275940e-02,8.103322237730026245e-03,-1.021679490804672241e-03,1.387129724025726318e-01,-5.545459985733032227e-01,-1.125951334834098816e-01,-2.885826230049133301e-01,2.765457034111022949e-01,-1.197005808353424072e-01,4.344174563884735107e-01,-1.944521963596343994e-01,5.214194655418395996e-01,-3.316108509898185730e-02,3.691707253456115723e-01,-3.082890212535858154e-01,4.066696763038635254e-01,3.700491786003112793e-02,1.237673833966255188e-01,2.311314083635807037e-02,7.712159752845764160e-01,-3.263496756553649902e-01,-3.145737349987030029e-01,1.361111551523208618e-02,1.956282556056976318e-01,2.799991518259048462e-03,6.116351485252380371e-02,2.218840643763542175e-02,-5.220482945442199707e-01,2.164588570594787598e-01,4.909513890743255615e-01,-4.280416369438171387e-01,-8.452081680297851562e-02,-1.101273298263549805e-01
8.894729018211364746e-01,2.130965441465377808e-01,-8.596141636371612549e-02,6.655892133712768555e-01,-1.162757635116577148e+00,-2.910937964916229248e-01,-3.819228410720825195e-01,6.307949870824813843e-02,2.181385457515716553e-02,2.661675214767456055e-02,-2.863191664218902588e-01,2.753372788429260254e-01,3.761261701583862305e-02,-2.145525068044662476e-01,6.528370380401611328e-01,-3.272323310375213623e-01,-2.105599641799926758e-01,1.380786150693893433e-01,1.720277369022369385e-01,1.473725289106369019e-01,4.213689565658569336e-01,-5.314322113990783691e-01,4.884786009788513184e-01,1.103310659527778625e-02,5.740440636873245239e-02,-2.848552763462066650e-01,-4.651397466659545898e-02,1.989347115159034729e-02,3.220874369144439697e-01,-5.978967547416687012e-01,-2.730787098407745361e-01,-3.614975884556770325e-02,-3.670547157526016235e-02,-2.422644793987274170e-01,4.866886883974075317e-02,-2.737001329660415649e-02,3.569761812686920166e-01,1.019406542181968689e-01,-2.308126986026763916e-01,-4.347722828388214111e-01
-8.461655676364898682e-02,3.101547360420227051e-01,2.168182730674743652e-01,9.465566277503967285e-02,-5.547842979431152344e-01,5.337130427360534668e-01,-3.134438395500183105e-02,2.301476523280143738e-02,-1.107703447341918945e-01,1.447283774614334106e-01,1.164699196815490723e-01,-3.949300050735473633e-01,-8.542083948850631714e-02,-1.540946066379547119e-01,-2.502215206623077393e-01,1.558891683816909790e-01,4.929818212985992432e-01,-2.171936631202697754e-02,1.364247500896453857e-01,-1.875227987766265869e-01,3.849717229604721069e-02,-1.855734437704086304e-01,2.348811030387878418e-01,3.439870476722717285e-01,2.944870591163635254e-01,-1.218547485768795013e-02,8.373880386352539062e-01,-3.309714496135711670e-01,-3.579169809818267822e-01,-3.276431560516357422e-01,6.910735368728637695e-02,2.408919632434844971e-01,-6.753266602754592896e-02,3.735430166125297546e-02,-3.635345697402954102e-01,2.394650131464004517e-02,2.072268724441528320e-01,-2.565236985683441162e-01,-1.283307373523712158e-01,1.135339140892028809e-01
4.820180237293243408e-01,-2.973213419318199158e-02,1.326927542686462402e-01,5.596470832824707031e-01,-1.151443839073181152e+00,-1.354587674140930176e-01,-1.579704284667968750e-01,-2.290617376565933228e-01,-2.609613239765167236e-01,4.522098973393440247e-02,-1.606043428182601929e-01,5.359100550413131714e-02,6.887710094451904297e-02,8.045099675655364990e-02,4.104898571968078613e-01,-2.029038071632385254e-01,-4.981890618801116943e-01,1.181993111968040466e-01,-7.985741645097732544e-02,1.069412529468536377e-01,1.805803179740905762e-01,-6.089634299278259277e-01,2.526260912418365479e-01,-3.918703496456146240e-01,3.768153861165046692e-02,1.075181737542152405e-01,1.438404172658920288e-01,5.168755352497100830e-02,3.857938051223754883e-01,-6.288332939147949219e-01,-1.114320904016494751e-01,5.538165196776390076e-02,-1.016524881124496460e-01,-1.908930242061614990e-01,-2.224623411893844604e-02,-1.855705529451370239e-01,6.257792711257934570e-01,-3.133586049079895020e-01,8.038035035133361816e-02,-2.058556228876113892e-01
-3.326897695660591125e-02,-2.995550036430358887e-01,-3.023523688316345215e-01,-5.883305668830871582e-01,2.949880361557006836e-01,3.967233598232269287e-01,-1.917267218232154846e-02,-2.630492150783538818e-01,-2.461681962013244629e-01,-1.454732120037078857e-01,9.348522126674652100e-02,5.641106516122817993e-03,-4.402635097503662109e-01,-2.672119736671447754e-01,4.292862713336944580e-01,2.534081637859344482e-01,-2.172598242759704590e-01,-3.729167282581329346e-01,1.650902628898620605e-01,2.127118222415447235e-02,1.640710681676864624e-01,-4.225579500198364258e-01,3.618111014366149902e-01,1.702106893062591553e-01,-9.015285223722457886e-02,-1.380364000797271729e-01,6.738917529582977295e-02,1.284341812133789062e-01,-4.174361526966094971e-01,-1.098631471395492554e-01,-6.401863694190979004e-02,-2.207831293344497681e-01,1.138476878404617310e-01,-4.065550863742828369e-01,-8.696091175079345703e-01,-9.683756530284881592e-02,-9.748367965221405029e-02,1.363192498683929443e-01,2.975484430789947510e-01,8.039102554321289062e-01
2.777853608131408691e-01,-9.682425856590270996e-02,2.005717754364013672e-01,-1.431193053722381592e-01,2.180886715650558472e-01,1.021141037344932556e-01,-5.301600098609924316e-01,7.039867341518402100e-02,-1.841851137578487396e-02,-9.220797419548034668e-01,3.176115080714225769e-02,-1.999582946300506592e-01,-5.405053496360778809e-01,1.022634059190750122e-01,5.583927035331726074e-01,5.070860385894775391e-01,3.960551023483276367e-01,-3.671958670020103455e-02,2.757498323917388916e-01,1.869658380746841431e-01,9.826551377773284912e-02,1.700177937746047974e-01,-1.679065674543380737e-01,4.702664911746978760e-01,1.155028417706489563e-01,-3.820011615753173828e-01,-4.785784482955932617e-01,3.603301346302032471e-01,-5.656673386693000793e-02,-2.015795409679412842e-01,-1.246752887964248657e-01,-2.728770673274993896e-01,-3.291112482547760010e-01,3.449379205703735352e-01,8.633760362863540649e-02,-1.324085593223571777e-01,-4.030497074127197266e-01,1.739319264888763428e-01,-6.131019592285156250e-01,-2.589693367481231689e-01
3.848711773753166199e-02,-5.455966293811798096e-02,-1.244335621595382690e-01,-4.364722371101379395e-01,3.219812512397766113e-01,3.272474743425846100e-03,-7.521264255046844482e-03,-1.445778012275695801e-01,-1.285039186477661133e-01,-1.026150733232498169e-01,-1.184608414769172668e-02,1.448817998170852661e-01,-4.831282496452331543e-01,-3.888055682182312012e-03,5.313218235969543457e-01,1.827103458344936371e-02,-3.559672832489013672e-01,-1.416702270507812500e-01,-2.029871195554733276e-02,-9.088167548179626465e-02,1.816441863775253296e-01,-1.440233290195465088e-01,4.302271604537963867e-01,3.475427031517028809e-01,-3.024298846721649170e-01,-9.894007816910743713e-03,-8.201611787080764771e-02,1.832093447446823120e-01,2.326098084449768066e-02,7.614886015653610229e-02,-1.794728636741638184e-01,-1.007284075021743774e-01,3.185479044914245605e-01,-8.007194101810455322e-02,-5.614550709724426270e-01,-2.977271378040313721e-01,-1.650748848915100098e-01,2.868606746196746826e-01,5.425512194633483887e-01,6.544345617294311523e-01
-2.128778547048568726e-01,-1.210905760526657104e-01,-3.703603148460388184e-01,-5.986001491546630859e-01,-2.719028890132904053e-01,1.402892265468835831e-02,-4.642922282218933105e-01,-1.110424399375915527e-01,2.255033552646636963e-01,-4.027118682861328125e-01,-4.871837794780731201e-03,-1.744426190853118896e-01,-5.246301889419555664e-01,-3.269657492637634277e-01,4.926156401634216309e-01,4.739363789558410645e-01,5.751919001340866089e-02,2.084223479032516479e-01,-7.873710244894027710e-02,-2.245527207851409912e-01,6.290353536605834961e-01,3.311564326286315918e-01,1.710173934698104858e-01,6.057280302047729492e-01,4.621831476688385010e-01,-4.714523851871490479e-01,-4.565301239490509033e-01,1.506750136613845825e-01,4.423569440841674805e-01,-4.592694342136383057e-02,-4.166300892829895020e-01,-1.755760908126831055e-01,7.708518207073211670e-02,-5.192708969116210938e-02,-1.390811353921890259e-01,-3.661434650421142578e-01,-8.967804908752441406e-02,8.108776807785034180e-01,-1.170163974165916443e-01,3.267966508865356445e-01
3.848711773753166199e-02,-5.455966293811798096e-02,-1.244335621595382690e-01,-4.364722371101379395e-01,3.219812512397766113e-01,3.272474743425846100e-03,-7.521264255046844482e-03,-1.445778012275695801e-01,-1.285039186477661133e-01,-1.026150733232498169e-01,-1.184608414769172668e-02,1.448817998170852661e-01,-4.831282496452331543e-01,-3.888055682182312012e-03,5.313218235969543457e-01,1.827103458344936371e-02,-3.559672832489013672e-01,-1.416702270507812500e-01,-2.029871195554733276e-02,-9.088167548179626465e-02,1.816441863775253296e-01,-1.440233290195465088e-01,4.302271604537963867e-01,3.475427031517028809e-01,-3.024298846721649170e-01,-9.894007816910743713e-03,-8.201611787080764771e-02,1.832093447446823120e-01,2.326098084449768066e-02,7.614886015653610229e-02,-1.794728636741638184e-01,-1.007284075021743774e-01,3.185479044914245605e-01,-8.007194101810455322e-02,-5.614550709724426270e-01,-2.977271378040313721e-01,-1.650748848915100098e-01,2.868606746196746826e-01,5.425512194633483887e-01,6.544345617294311523e-01
2.777853608131408691e-01,-9.682425856590270996e-02,2.005717754364013672e-01,-1.431193053722381592e-01,2.180886715650558472e-01,1.021141037344932556e-01,-5.301600098609924316e-01,7.039867341518402100e-02,-1.841851137578487396e-02,-9.220797419548034668e-01,3.176115080714225769e-02,-1.999582946300506592e-01,-5.405053496360778809e-01,1.022634059190750122e-01,5.583927035331726074e-01,5.070860385894775391e-01,3.960551023483276367e-01,-3.671958670020103455e-02,2.757498323917388916e-01,1.869658380746841431e-01,9.826551377773284912e-02,1.700177937746047974e-01,-1.679065674543380737e-01,4.702664911746978760e-01,1.155028417706489563e-01,-3.820011615753173828e-01,-4.785784482955932617e-01,3.603301346302032471e-01,-5.656673386693000793e-02,-2.015795409679412842e-01,-1.246752887964248657e-01,-2.728770673274993896e-01,-3.291112482547760010e-01,3.449379205703735352e-01,8.633760362863540649e-02,-1.324085593223571777e-01,-4.030497074127197266e-01,1.739319264888763428e-01,-6.131019592285156250e-01,-2.589693367481231689e-01
